@relation R_data_frame

@attribute chou_fasman numeric
@attribute emini numeric
@attribute kolaskar_tongaonkar numeric
@attribute parker numeric
@attribute isoelectric_point numeric
@attribute aromaticity numeric
@attribute hydrophobicity numeric
@attribute stability numeric
@attribute target {Non-promoting,Promoting}

@data
0.95,1.995,1.019,2.1,10.394348,0.051136,-0.417045,47.957955,Non-promoting
0.944,1.129,1.051,1.533,10.394348,0.051136,-0.417045,47.957955,Non-promoting
0.872,0.124,1.132,-1.45,10.394348,0.051136,-0.417045,47.957955,Non-promoting
0.966,1.596,1.043,1.592,10.394348,0.051136,-0.417045,47.957955,Non-promoting
0.854,0.218,1.112,1.392,4.92926,0.094374,-0.272595,58.622523,Promoting
0.89,1.569,1.016,1.2,4.92926,0.094374,-0.272595,58.622523,Promoting
0.822,0.125,1.105,0.267,8.457703,0.058824,-0.447479,19.310084,Promoting
1.09,4.052,0.99,3.175,5.391296,0.09375,-0.358125,22.5125,Non-promoting
0.966,1.174,1.041,1.125,5.391296,0.09375,-0.358125,22.5125,Non-promoting
0.835,0.504,1.014,1.675,5.391296,0.09375,-0.358125,22.5125,Promoting
0.838,0.514,0.999,1.733,5.391296,0.09375,-0.358125,22.5125,Non-promoting
1.188,0.427,0.919,3.642,5.391296,0.09375,-0.358125,22.5125,Promoting
0.879,1.017,1.003,3.042,5.391296,0.09375,-0.358125,22.5125,Promoting
0.94,0.266,1.103,0.708,5.391296,0.09375,-0.358125,22.5125,Promoting
1.139,0.399,0.994,1.6,5.391296,0.09375,-0.358125,22.5125,Promoting
0.849,2.229,1.043,3.675,5.391296,0.09375,-0.358125,22.5125,Promoting
1.006,0.132,1.036,1.275,5.391296,0.09375,-0.358125,22.5125,Promoting
1.006,1.046,1.007,0.475,5.391296,0.09375,-0.358125,22.5125,Promoting
1.086,0.491,1.04,1.117,5.391296,0.09375,-0.358125,22.5125,Non-promoting
0.929,0.138,1.038,-1.125,5.391296,0.09375,-0.358125,22.5125,Promoting
1.096,2.652,0.991,2.875,5.391296,0.09375,-0.358125,22.5125,Non-promoting
0.852,0.289,1.106,-0.158,5.391296,0.09375,-0.358125,22.5125,Non-promoting
0.979,1.003,0.963,2.617,5.391296,0.09375,-0.358125,22.5125,Non-promoting
1.106,0.681,1.003,1.725,5.391296,0.09375,-0.358125,22.5125,Non-promoting
1.173,0.62,0.991,2.475,5.391296,0.09375,-0.358125,22.5125,Promoting
1.043,1.011,0.974,2.717,5.391296,0.09375,-0.358125,22.5125,Promoting
1.008,0.46,0.993,3.058,5.391296,0.09375,-0.358125,22.5125,Promoting
0.898,1.274,0.991,2.95,5.391296,0.09375,-0.358125,22.5125,Non-promoting
1.068,0.132,1.022,1.65,5.391296,0.09375,-0.358125,22.5125,Promoting
0.724,0.074,1.098,-2.417,5.391296,0.09375,-0.358125,22.5125,Promoting
0.973,3.258,1.002,4.05,5.391296,0.09375,-0.358125,22.5125,Non-promoting
0.969,2.081,1.048,3.5,5.391296,0.09375,-0.358125,22.5125,Non-promoting
0.857,0.954,1.038,0.8,5.305847,0.09434,-0.533693,42.64938,Promoting
0.913,0.709,1.022,1.325,6.17926,0.096552,-0.473103,29.476552,Promoting
0.951,0.514,1.108,0.675,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.014,2.147,1.019,3.167,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.037,0.473,1.076,0.758,6.17926,0.096552,-0.473103,29.476552,Promoting
0.944,0.117,1.055,1.383,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.084,1.521,0.983,4.233,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.004,1.824,0.974,3.983,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.022,0.435,1.024,2.317,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.94,0.464,1.029,0.592,6.17926,0.096552,-0.473103,29.476552,Promoting
1.023,0.847,0.994,2.992,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.998,1.165,1.022,2.358,6.17926,0.096552,-0.473103,29.476552,Promoting
0.95,0.226,1.043,0.717,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.998,0.136,1.116,1.25,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.963,0.214,1.082,-0.158,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.873,0.742,1.082,1.375,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.913,0.693,1.008,1.642,6.17926,0.096552,-0.473103,29.476552,Promoting
0.991,0.859,1.007,2.542,6.17926,0.096552,-0.473103,29.476552,Promoting
0.929,0.494,1.046,0.892,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.937,0.184,1.014,-0.233,6.17926,0.096552,-0.473103,29.476552,Promoting
0.96,1.103,1.032,1.15,6.17926,0.096552,-0.473103,29.476552,Promoting
1.062,0.161,1.078,2.242,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.993,0.74,1.009,0.9,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.892,0.329,1.041,0.758,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.003,0.229,1.095,2.367,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.149,0.909,0.998,3.408,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.931,0.291,1.024,0.775,6.17926,0.096552,-0.473103,29.476552,Promoting
0.963,1.079,1.075,2.092,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.052,1.095,0.977,2.925,6.17926,0.096552,-0.473103,29.476552,Promoting
1.085,1.738,1.005,4.3,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.092,2.621,0.991,3.758,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.907,0.832,1.018,1.642,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.978,0.16,1.028,1.125,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.094,2.266,0.953,2.833,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.107,0.843,0.974,2.1,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.079,1.18,1.045,2.583,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.027,0.604,1.057,1.392,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.968,0.524,1.106,0.658,6.17926,0.096552,-0.473103,29.476552,Promoting
1.039,1.206,1.067,1.8,6.17926,0.096552,-0.473103,29.476552,Promoting
1.14,2.173,1.023,1.225,6.17926,0.096552,-0.473103,29.476552,Promoting
0.814,0.238,1.014,-0.358,6.17926,0.096552,-0.473103,29.476552,Promoting
0.935,1.146,1.005,2.067,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.093,1.898,0.954,3.242,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.967,1.525,1.002,1.008,6.17926,0.096552,-0.473103,29.476552,Promoting
0.96,0.464,1.042,0.442,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.133,2.419,0.964,4.617,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.02,0.408,1.092,1.742,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.904,0.303,1.021,1.625,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.113,0.998,0.993,3.567,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.872,0.613,1.025,0.925,6.17926,0.096552,-0.473103,29.476552,Promoting
0.981,0.917,1.005,0.75,6.17926,0.096552,-0.473103,29.476552,Promoting
1.048,1.053,1.001,2.517,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.909,1.238,1.012,2.742,6.17926,0.096552,-0.473103,29.476552,Non-promoting
0.912,0.449,1.046,-0.367,6.17926,0.096552,-0.473103,29.476552,Promoting
0.856,0.91,1.021,2.058,6.17926,0.096552,-0.473103,29.476552,Promoting
0.97,0.095,1.092,1.033,6.17926,0.096552,-0.473103,29.476552,Non-promoting
1.108,1.242,1.008,0.375,6.17926,0.096552,-0.473103,29.476552,Promoting
0.973,3.765,0.99,2.675,6.17926,0.096552,-0.473103,29.476552,Promoting
1.024,3.017,1.031,0.667,8.344177,0.061069,0.333588,42.199237,Promoting
0.947,0.975,1.01,0.533,4.971985,0.087859,-0.101438,47.00623,Promoting
0.954,0.356,1.055,1.475,5.107361,0.088792,-0.282678,43.506696,Promoting
0.977,0.702,1.001,1.475,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.194,0.93,1.005,2.783,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.042,0.053,1.106,-0.067,6.305237,0.085,-0.2235,31.60705,Promoting
1.11,0.464,1.086,2.258,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.047,1.304,1.042,1.533,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.113,0.156,1.093,3.258,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.129,1.381,0.953,1.992,6.305237,0.085,-0.2235,31.60705,Promoting
0.996,0.45,1.004,1.683,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.024,0.794,1.011,2.917,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.887,0.341,1.044,0.742,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.08,0.313,0.953,2.042,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.098,2.543,1.017,3.058,6.305237,0.085,-0.2235,31.60705,Promoting
0.975,0.714,1.012,0.95,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.802,0.123,1.082,-0.067,6.305237,0.085,-0.2235,31.60705,Promoting
0.891,1.237,0.986,-0.033,6.305237,0.085,-0.2235,31.60705,Promoting
0.953,0.809,1.054,0.142,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.76,0.196,1.14,-0.942,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.948,0.157,1.071,-2.067,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.175,0.21,1.028,1.833,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.979,1.552,0.978,2.292,6.305237,0.085,-0.2235,31.60705,Promoting
1.015,0.036,1.139,0.35,6.305237,0.085,-0.2235,31.60705,Promoting
0.853,0.312,1.071,-0.45,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.069,0.105,1.044,0.325,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.152,0.872,1.02,1.433,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.898,0.313,1.051,0.55,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.97,0.551,1.012,0.383,6.305237,0.085,-0.2235,31.60705,Promoting
0.993,0.349,1.042,-0.467,6.305237,0.085,-0.2235,31.60705,Promoting
0.954,8.517,0.995,1.342,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.114,1.008,1.048,3.017,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.724,0.263,1.058,-0.342,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.84,0.219,1.117,0.267,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.106,4.472,0.938,2.675,6.305237,0.085,-0.2235,31.60705,Promoting
1.094,1.37,0.957,2.542,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.769,0.123,1.069,-0.6,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.846,1.134,1.002,-0.058,6.305237,0.085,-0.2235,31.60705,Promoting
0.982,0.797,1.032,0.775,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.048,0.999,0.953,0.858,6.305237,0.085,-0.2235,31.60705,Promoting
1.057,0.677,1.039,3.667,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.007,3.666,0.923,2.517,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.857,0.137,1.043,-2.092,6.305237,0.085,-0.2235,31.60705,Promoting
1.093,1.225,0.99,3.125,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.881,0.99,1.012,1.608,6.305237,0.085,-0.2235,31.60705,Promoting
1.027,1.958,0.996,3.658,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.167,1.634,1.013,2.7,6.305237,0.085,-0.2235,31.60705,Promoting
1.213,3.075,1.036,3.625,6.305237,0.085,-0.2235,31.60705,Promoting
0.912,0.487,1.031,1,6.305237,0.085,-0.2235,31.60705,Promoting
0.924,0.233,1.063,-1.117,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.891,1.164,1.02,1.508,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.973,0.811,1.032,1.083,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.016,1.406,0.966,3.242,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.222,1.35,1.018,4.142,6.305237,0.085,-0.2235,31.60705,Promoting
1.08,0.167,1.044,0.767,6.305237,0.085,-0.2235,31.60705,Promoting
1.023,0.765,1.032,2.692,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.94,0.201,1.003,1.175,6.305237,0.085,-0.2235,31.60705,Promoting
0.973,0.686,0.999,0.675,6.305237,0.085,-0.2235,31.60705,Non-promoting
1.064,3.502,1.025,2.325,6.305237,0.085,-0.2235,31.60705,Non-promoting
1,0.388,1.031,-0.925,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.994,0.557,1.079,1.558,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.928,0.282,1.059,-0.075,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.927,0.632,1.083,0.8,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.935,0.276,1.022,0.95,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.958,0.586,1.031,1.258,6.305237,0.085,-0.2235,31.60705,Promoting
0.887,1.066,1.024,-0.342,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.961,2.336,1.04,0.983,6.305237,0.085,-0.2235,31.60705,Non-promoting
0.889,0.062,1.069,1.042,8.492493,0.059158,-1.129807,58.791593,Promoting
0.929,0.121,1.056,0.75,8.492493,0.059158,-1.129807,58.791593,Promoting
1.246,5.657,0.943,4.125,9.556091,0.117188,-0.519922,39.369531,Promoting
0.99,2.707,0.992,2.667,6.829407,0.118919,-0.162162,25.365946,Promoting
0.977,0.143,1.021,2.408,9.133362,0.044944,-0.847191,66.193645,Promoting
1.078,0.604,0.992,3.117,5.020203,0.075188,-0.106015,26.399248,Promoting
0.974,0.242,1.057,1.233,5.020203,0.075188,-0.106015,26.399248,Non-promoting
0.832,0.326,1.086,-0.417,5.020203,0.075188,-0.106015,26.399248,Promoting
1.095,5.113,1.032,2.592,5.020203,0.075188,-0.106015,26.399248,Promoting
1.074,0.745,1.013,3.108,5.020203,0.075188,-0.106015,26.399248,Non-promoting
1.163,1.1,1.025,2.417,5.020203,0.075188,-0.106015,26.399248,Non-promoting
1.011,0.403,1.078,1.833,5.020203,0.075188,-0.106015,26.399248,Non-promoting
0.999,0.927,1.021,1.083,5.020203,0.075188,-0.106015,26.399248,Promoting
0.951,1.476,1.017,0.517,5.020203,0.075188,-0.106015,26.399248,Promoting
0.938,0.375,1.013,1.075,5.020203,0.075188,-0.106015,26.399248,Non-promoting
0.983,1.155,0.978,1.358,5.020203,0.075188,-0.106015,26.399248,Non-promoting
1.073,0.866,1.051,2.517,5.020203,0.075188,-0.106015,26.399248,Non-promoting
0.917,0.115,1.069,-1.608,5.020203,0.075188,-0.106015,26.399248,Non-promoting
1.016,0.42,1.032,2.25,5.020203,0.075188,-0.106015,26.399248,Non-promoting
0.997,0.18,1.064,-0.408,5.020203,0.075188,-0.106015,26.399248,Non-promoting
0.864,0.291,1.052,-0.167,5.020203,0.075188,-0.106015,26.399248,Promoting
1.116,0.483,1.01,2.817,5.020203,0.075188,-0.106015,26.399248,Non-promoting
0.909,1.47,1.008,0.367,5.020203,0.075188,-0.106015,26.399248,Non-promoting
0.926,1.821,0.965,1.742,5.020203,0.075188,-0.106015,26.399248,Promoting
1.129,1.612,0.949,3.317,5.020203,0.075188,-0.106015,26.399248,Promoting
1.052,1.05,0.975,3.125,5.020203,0.075188,-0.106015,26.399248,Promoting
1.058,0.265,1.056,2.192,5.020203,0.075188,-0.106015,26.399248,Non-promoting
0.884,0.178,1.047,1.325,5.020203,0.075188,-0.106015,26.399248,Promoting
1.01,0.437,1.051,1.667,5.020203,0.075188,-0.106015,26.399248,Non-promoting
0.895,1.364,0.972,1.933,7.058777,0.079324,-0.248765,42.710013,Promoting
1.042,0.439,1.013,1.642,4.83075,0.064706,-0.007647,16.77,Promoting
0.938,0.642,1.048,2.458,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.908,1.715,1.037,3.525,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.91,0.178,1.035,1.858,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.938,1.048,1.018,2.8,7.139465,0.096677,-0.357402,30.828399,Promoting
0.901,0.323,1.019,2.725,7.139465,0.096677,-0.357402,30.828399,Non-promoting
1.136,1.092,0.989,3.158,7.139465,0.096677,-0.357402,30.828399,Non-promoting
1.013,1.022,1.024,2.867,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.943,1.223,1.016,3.742,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.901,0.382,1.044,1.592,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.941,0.741,1.041,2.433,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.992,0.741,0.988,3.975,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.943,1.297,1,4,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.813,0.242,1.062,1.942,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.976,1.321,1.024,2.825,7.139465,0.096677,-0.357402,30.828399,Promoting
1.033,1.022,1.037,2.717,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.938,0.501,1.066,2.167,7.139465,0.096677,-0.357402,30.828399,Promoting
0.969,0.18,1.031,1.433,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.86,0.26,1.038,1.817,7.139465,0.096677,-0.357402,30.828399,Non-promoting
1.033,1.022,1.037,2.717,7.139465,0.096677,-0.357402,30.828399,Non-promoting
1.01,0.371,1.011,2.533,7.139465,0.096677,-0.357402,30.828399,Non-promoting
1.013,1.022,1.024,2.867,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.899,0.539,1.058,2.058,7.139465,0.096677,-0.357402,30.828399,Non-promoting
0.967,0.138,1.049,1.75,7.139465,0.096677,-0.357402,30.828399,Non-promoting
1.102,0.551,1.014,3.583,8.806335,0.107724,-0.073171,38.423984,Promoting
0.996,0.539,0.975,3.717,8.306091,0.067682,-0.498477,50.235711,Promoting
0.934,0.363,1.082,2.167,9.214539,0.077821,-0.269844,36.555467,Non-promoting
0.903,1.475,0.981,3.333,8.679749,0.09743,-0.384797,31.507527,Promoting
1.07,2.839,0.931,3.717,11.713196,0.064286,-0.622857,79.027143,Promoting
1.086,1.743,1.005,3.392,5.178284,0.107066,0.182227,45.370535,Promoting
1.014,0.522,1.041,0.592,10.201599,0.056714,-0.289825,70.554712,Promoting
1.121,0.974,1.005,4.6,6.489075,0.073991,-0.769507,65.424215,Promoting
0.944,0.659,1.028,1.925,5.562073,0.117928,-0.04502,32.418821,Promoting
0.994,1.79,1.01,2.367,5.562073,0.117928,-0.04502,32.418821,Promoting
0.982,1.996,1.01,1.45,5.562073,0.117928,-0.04502,32.418821,Promoting
1.174,2.791,0.908,4.758,5.562073,0.117928,-0.04502,32.418821,Promoting
1.317,1.906,1.034,2.983,5.562073,0.117928,-0.04502,32.418821,Promoting
1.108,19.166,1.008,2.617,8.711487,0.148014,0.550181,18.89065,Non-promoting
1.255,2.243,0.873,4.95,11.564148,0.02521,-0.579832,14.446218,Promoting
1.008,1.534,1.02,1.383,11.362854,0.058252,-0.521359,42.954369,Non-promoting
1.052,0.548,1.002,3.992,10.314514,0.055556,-0.738095,45.069048,Promoting
1.02,1.646,0.99,3.733,9.951599,0.068807,-0.377523,46.912385,Promoting
0.765,0.875,1.048,0.5,5.33905,0.080645,-0.233548,48.805484,Non-promoting
0.863,0.151,1.065,0.792,5.33905,0.080645,-0.233548,48.805484,Non-promoting
1.099,1,0.965,2.458,6.09259,0.084469,-0.251226,34.06188,Promoting
0.919,1.18,0.994,2.258,5.004089,0.12709,-0.398328,31.725753,Promoting
0.825,0.17,1.1,0.767,5.004089,0.12709,-0.398328,31.725753,Promoting
1.143,1.577,0.962,2.167,5.004089,0.12709,-0.398328,31.725753,Promoting
1.057,0.823,1.02,4.25,5.004089,0.12709,-0.398328,31.725753,Non-promoting
1.243,3.846,0.973,4.767,5.004089,0.12709,-0.398328,31.725753,Promoting
1.088,1.204,1.006,1.7,5.004089,0.12709,-0.398328,31.725753,Promoting
1.258,3.148,0.944,5.85,5.004089,0.12709,-0.398328,31.725753,Non-promoting
1.132,0.215,1.046,1.417,5.004089,0.12709,-0.398328,31.725753,Promoting
1.265,1.616,0.956,5.375,5.004089,0.12709,-0.398328,31.725753,Promoting
0.801,0.022,1.14,-2.783,5.004089,0.12709,-0.398328,31.725753,Promoting
1.037,1.046,1.018,-0.192,5.004089,0.12709,-0.398328,31.725753,Promoting
1.117,0.53,1.045,2.308,5.004089,0.12709,-0.398328,31.725753,Promoting
0.902,0.188,1.03,-2.55,5.004089,0.12709,-0.398328,31.725753,Promoting
1.227,0.72,0.951,1.967,5.004089,0.12709,-0.398328,31.725753,Promoting
1.005,0.168,1.099,3.192,5.004089,0.12709,-0.398328,31.725753,Promoting
0.999,0.177,1.07,1.108,5.004089,0.12709,-0.398328,31.725753,Non-promoting
0.892,0.15,1.094,-0.708,5.004089,0.12709,-0.398328,31.725753,Promoting
1.168,1.066,0.962,2.133,5.004089,0.12709,-0.398328,31.725753,Promoting
1.172,4.304,0.962,4.733,5.004089,0.12709,-0.398328,31.725753,Promoting
0.888,0.19,1.065,-2.375,5.004089,0.12709,-0.398328,31.725753,Promoting
0.777,0.023,1.113,-5,5.004089,0.12709,-0.398328,31.725753,Promoting
1.076,0.497,1.038,4.025,5.004089,0.12709,-0.398328,31.725753,Promoting
1.123,4.104,0.967,4.475,5.004089,0.12709,-0.398328,31.725753,Promoting
1.12,1.12,1.026,3.483,5.004089,0.12709,-0.398328,31.725753,Promoting
1.191,3.72,0.987,5.108,5.004089,0.12709,-0.398328,31.725753,Promoting
0.987,0.249,1.006,-0.283,5.004089,0.12709,-0.398328,31.725753,Promoting
1.009,0.366,1.104,-0.308,5.004089,0.12709,-0.398328,31.725753,Promoting
1.22,0.153,0.992,3.717,5.004089,0.12709,-0.398328,31.725753,Promoting
0.854,0.156,1.072,-1.192,5.004089,0.12709,-0.398328,31.725753,Promoting
1.098,0.906,0.97,2.267,5.004089,0.12709,-0.398328,31.725753,Promoting
1.048,0.837,1.065,0.558,5.004089,0.12709,-0.398328,31.725753,Promoting
1.065,1.037,0.997,0.417,5.004089,0.12709,-0.398328,31.725753,Promoting
1.002,0.985,1.013,0.75,5.004089,0.12709,-0.398328,31.725753,Promoting
0.946,0.621,1.119,0.433,5.004089,0.12709,-0.398328,31.725753,Promoting
0.946,0.621,1.119,0.433,5.004089,0.12709,-0.398328,31.725753,Promoting
1.215,0.653,0.921,2.667,4.440002,0.077586,0.258448,35.082414,Promoting
1.229,1.623,0.908,2.525,4.440002,0.077586,0.258448,35.082414,Promoting
1.148,0.323,0.958,1.483,4.440002,0.077586,0.258448,35.082414,Promoting
1.273,2.295,0.946,3.125,4.440002,0.077586,0.258448,35.082414,Promoting
1.15,2.764,0.987,1.45,4.440002,0.077586,0.258448,35.082414,Promoting
1.164,0.795,0.929,2.433,4.440002,0.077586,0.258448,35.082414,Promoting
1.153,0.396,0.942,2.425,4.440002,0.077586,0.258448,35.082414,Promoting
0.996,1.649,1.017,0.825,4.440002,0.077586,0.258448,35.082414,Promoting
0.923,0.124,1.061,0.9,4.798035,0.062937,-0.461538,44.090909,Non-promoting
0.903,1.15,1.026,3.567,4.619568,0.05,-0.325,27.922,Non-promoting
0.93,0.154,1.049,0.408,6.075989,0.100592,-0.161243,40.284349,Non-promoting
1.038,0.307,1.014,1.483,8.955994,0.10989,-0.438095,45.202601,Promoting
1.143,1.048,1.022,2.758,6.997009,0.060362,-0.601509,69.029497,Promoting
1.008,1.272,1.009,2.7,8.112488,0.078846,-0.314423,42.778654,Promoting
1.077,3.734,0.961,3.6,5.08136,0.066667,-0.300381,43.769333,Promoting
1.153,3.658,0.945,3.9,5.08136,0.066667,-0.300381,43.769333,Promoting
1.042,0.627,0.942,3.892,5.08136,0.066667,-0.300381,43.769333,Promoting
1.059,4.192,0.918,4.525,5.08136,0.066667,-0.300381,43.769333,Promoting
1.029,3.105,0.927,2.992,5.08136,0.066667,-0.300381,43.769333,Promoting
1.093,3.793,0.944,3.717,5.08136,0.066667,-0.300381,43.769333,Promoting
1.068,0.896,0.929,4.15,5.08136,0.066667,-0.300381,43.769333,Promoting
1.091,8.385,0.912,5.792,5.08136,0.066667,-0.300381,43.769333,Promoting
1.075,3.354,0.942,4.017,5.08136,0.066667,-0.300381,43.769333,Promoting
1.105,4.634,1.032,1.958,8.588806,0.144279,0.267662,24.400995,Promoting
0.914,0.575,1.104,-1.058,8.588806,0.144279,0.267662,24.400995,Promoting
0.924,0.454,1.063,3.742,6.447815,0.100855,-0.201197,43.113333,Non-promoting
0.863,0.048,1.127,-0.792,6.447815,0.100855,-0.201197,43.113333,Non-promoting
0.798,0.135,1.078,-1.8,6.447815,0.100855,-0.201197,43.113333,Promoting
0.878,0.291,1.078,0.092,6.447815,0.100855,-0.201197,43.113333,Promoting
1.188,0.178,1.128,4.183,6.447815,0.100855,-0.201197,43.113333,Non-promoting
1.137,1.028,0.972,3.675,6.447815,0.100855,-0.201197,43.113333,Non-promoting
0.876,0.246,1.025,-0.425,6.447815,0.100855,-0.201197,43.113333,Promoting
